# HYG Database v4.1 subset: -1 <= visual magnitude <= 6.0
# Source: https://github.com/astronexus/HYG-Database
# License: CC BY-SA 4.0; see THIRD_PARTY_HYG.txt
ra_deg,dec_deg,mag,hip,name
250.4270100,1.1812310,5.74,81734,
251.5884450,-58.5035950,5.74,82110,
255.0396150,-24.9890700,5.74,83196,
259.9044150,80.1363990,5.74,84769,
264.5395950,-10.9262680,5.74,86313,
269.7320250,-36.8583760,5.74,88038,
270.0378900,80.0040950,5.74,88136,
271.5633150,-4.7512520,5.74,88684,
277.4862900,-57.5231430,5.74,90664,
278.4125850,-14.8536140,5.74,90991,
279.3896100,62.5265910,5.74,91315,
299.6717400,-69.1639570,5.74,98332,
324.7400850,57.4890370,5.74,106886,
328.7214900,56.6112270,5.74,108165,
331.8691200,19.4755260,5.74,109209,
356.1696450,-78.7914420,5.74,117125,
356.8163100,-11.9111260,5.74,117314,
23.4284850,-7.0253410,5.75,7276,
25.4368050,-11.3246690,5.75,7916,
34.4994000,57.8998200,5.75,10718,
45.2917650,-7.6630120,5.75,14060,
62.7459150,33.5867920,5.75,19525,
74.0294850,52.8697610,5.75,22936,
78.6201900,-35.9769960,5.75,24426,
83.2807350,-35.1393760,5.75,26019,
92.4332700,23.1134660,5.75,29225,
97.1420400,30.4930340,5.75,30827,
100.1201850,77.9957820,5.75,31940,
102.0794400,-1.3189220,5.75,32617,
102.3183750,-2.2720380,5.75,32698,
103.2061200,8.3803730,5.75,33024,
106.8441150,-23.8407220,5.75,34360,
107.8461150,26.8565870,5.75,34722,
108.9882000,27.8974190,5.75,35152,
112.3421100,-10.3266640,5.75,36396,
126.9975900,-35.1137610,5.75,41515,
133.8017850,-18.2411890,5.75,43798,
142.6920600,-31.8892220,5.75,46657,
149.9009250,29.6452330,5.75,48982,
168.4141650,-53.2318130,5.75,54840,
182.2242150,-44.3259890,5.75,59229,
193.3412400,-60.3284890,5.75,62894,
193.7355300,47.1967220,5.75,63024,
201.2778300,23.8544190,5.75,65466,
227.0505450,-40.5839300,5.75,74066,
227.5776450,-26.3326210,5.75,74239,
228.5798700,-70.0794760,5.75,74582,
241.9017300,-12.7454100,5.75,79005,
246.1055550,55.2050960,5.75,80375,
261.1314000,16.3010060,5.75,85185,
265.9965450,53.8017150,5.75,86782,Alruba
297.1752450,11.8158960,5.75,97473,
300.0962700,-66.9493600,5.75,98478,
310.3485300,-31.5982890,5.75,102092,
310.6463250,82.5311580,5.75,102208,
317.1362550,-63.9282600,5.75,104364,
317.5648500,53.5631000,5.75,104516,
319.8697800,49.5102940,5.75,105282,
322.0343250,32.2253300,5.75,106003,
331.2972150,26.6736890,5.75,109023,
334.2770850,-5.3871640,5.75,110023,
334.5525750,62.8043880,5.75,110103,
351.0552150,-51.8911740,5.75,115537,
351.7807500,42.9120100,5.75,115755,
24.9475350,-56.1964000,5.76,7751,p Eridani
28.9626600,23.5773220,5.76,8993,
40.7617650,55.1060190,5.76,12692,
43.9520700,18.3316400,5.76,13654,
52.4798400,-42.6342560,5.76,16285,
53.1497850,9.3734380,5.76,16511,
56.4769800,24.5545110,5.76,17579,Asterope
58.4112150,48.6504950,5.76,18212,
65.1718500,6.1307980,5.76,20268,
68.1564750,-3.2095410,5.76,21192,
72.1355550,-16.3294840,5.76,22325,
83.8144650,-33.0797240,5.76,26219,
93.0055800,19.7905430,5.76,29433,
94.9206450,-34.3965910,5.76,30069,
96.4318950,-48.1768980,5.76,30591,
97.1559150,-17.4660090,5.76,30836,
99.5958750,28.9843540,5.76,31737,
114.9494850,-38.2606520,5.76,37329,
118.1994150,-5.4282570,5.76,38474,
128.6828700,36.4196190,5.76,42090,
137.2979700,-12.3577060,5.76,44936,
157.9893300,-45.0667100,5.76,51561,
173.5914600,3.0601650,5.76,56445,
188.6767200,-44.6730180,5.76,61379,
192.3227400,27.5523790,5.76,62576,
198.1371750,11.5560960,5.76,64445,
200.2405050,-46.8800080,5.76,65144,
201.1384500,-5.1640100,5.76,65420,
209.6621850,21.6962190,5.76,68276,
221.9898300,-26.6461550,5.76,72378,
222.3277950,46.1162050,5.76,72487,Merga
227.3746500,-67.0841330,5.76,74184,
234.5674950,46.7977510,5.76,76568,
239.0247300,-60.4824770,5.76,78045,
245.1051750,-55.1397060,5.76,80054,
247.8059700,22.1954580,5.76,80898,
255.5778900,25.5056200,5.76,83367,
259.6993050,-44.1297460,5.76,84690,
260.7796500,-56.5255470,5.76,85068,
261.0783150,-60.6737990,5.76,85169,
264.3795600,24.3099910,5.76,86254,
269.1743250,-28.0653940,5.76,87836,
275.3457750,-18.8599990,5.76,89968,
277.7685450,16.9285560,5.76,90762,
279.3998400,-0.3094720,5.76,91322,
280.9055250,-64.5514250,5.76,91854,
291.6005550,13.0238010,5.76,95572,
293.2242000,-53.1856180,5.76,96141,
298.1571450,-54.9710260,5.76,97816,
298.5344850,-8.5742110,5.76,97928,
304.6031400,55.3970950,5.76,100097,
308.3234100,-80.9648620,5.76,101427,
315.0896400,-51.2653120,5.76,103673,
321.1033950,-41.0066950,5.76,105696,
333.0935250,63.2910350,5.76,109620,
336.1127550,-13.5293690,5.76,110602,
336.6557700,4.3937660,5.76,110785,
337.9075200,-85.9672530,5.76,111196,
344.7992250,11.7288440,5.76,113503,
358.2105300,-8.9967560,5.76,117756,
3.7271400,-9.5695710,5.77,1191,
6.3508650,1.9396920,5.77,2006,
17.1394050,58.2634490,5.77,5361,
66.1560600,33.9596860,5.77,20591,
72.1516050,-5.6740450,5.77,22336,
82.0067100,17.2391300,5.77,25583,
82.4782200,1.7892600,5.77,25751,
102.5907000,-17.0845550,5.77,32809,
108.2799750,-11.2513410,5.77,34888,
111.1393800,27.6378570,5.77,35941,
115.0612500,38.3445390,5.77,37369,
119.7106500,-60.8244620,5.77,38994,
122.9998650,-46.6443510,5.77,40155,
123.5552550,-35.4900190,5.77,40344,
141.3637950,-61.9504760,5.77,46225,
143.7226200,72.2056790,5.77,47013,
153.2015250,4.6146800,5.77,50027,
160.8371700,4.7476690,5.77,52452,
168.3111900,-44.3722160,5.77,54811,
172.4109150,-24.4640110,5.77,56078,
183.3543450,-38.9291880,5.77,59607,
198.8832300,40.8551990,5.77,64692,
207.9467550,-46.8986660,5.77,67663,
210.0005550,-25.0104030,5.77,68390,
226.8581100,-49.0886120,5.77,74006,
233.9877300,54.6305670,5.77,76376,
249.0893700,-2.3245840,5.77,81300,
250.1611950,4.2197890,5.77,81641,
260.9900700,8.8525710,5.77,85139,
268.3091100,6.1014240,5.77,87558,
277.8570600,-10.7958360,5.77,90804,
316.6260150,31.1846570,5.77,104185,
323.2357800,49.9776290,5.77,106393,
324.7549350,20.2654510,5.77,106897,
348.7441650,-41.1053970,5.77,114775,
350.2218450,38.1823260,5.77,115280,
357.3644850,1.0761310,5.77,117491,
357.8385300,9.3133510,5.77,117628,
1.0824750,-16.5290360,5.78,343,
3.3314850,-84.9939780,5.78,1074,
9.1139250,60.3262150,5.78,2876,
25.8322650,60.5513320,5.78,8046,
27.1732500,32.6902100,5.78,8433,
28.2171300,-16.9292500,5.78,8778,
39.2442150,-34.5779770,5.78,12186,
41.1373950,15.3118620,5.78,12803,
48.0593550,27.2569680,5.78,14893,
51.1237350,33.5359620,5.78,15876,
57.9738300,34.3591190,5.78,18081,
65.2418250,-81.5799200,5.78,20297,
68.0076750,53.9108300,5.78,21148,
69.5393400,16.0332910,5.78,21588,
71.0221650,-8.5035710,5.78,22024,
80.4315000,8.4285560,5.78,25041,
81.4992750,-19.6953990,5.78,25397,
86.7172350,9.5223430,5.78,27280,
92.9024400,48.7109890,5.78,29388,
93.0838500,32.6933800,5.78,29451,
96.0577500,-60.2813250,5.78,30463,
98.8159500,0.8902160,5.78,31446,
102.7076400,-0.5408820,5.78,32851,
105.5728950,15.3360080,5.78,33914,
106.4126100,9.1858000,5.78,34215,
108.9142950,7.9777420,5.78,35120,
112.2704850,-31.4562160,5.78,36362,
113.6449950,-27.0122750,5.78,36848,
114.6829200,-36.4968300,5.78,37223,
117.3038550,-60.2836880,5.78,38160,
117.4208100,-66.1959740,5.78,38210,
120.3365100,59.0473980,5.78,39221,
133.4527650,-60.3539090,5.78,43669,
137.8891050,-46.5839110,5.78,45122,
153.3667200,-51.7557880,5.78,50078,
181.3117650,76.9057340,5.78,58952,Tonatiuh
187.4758200,-56.5249400,5.78,60969,
189.0043350,-39.8695050,5.78,61498,
197.7870750,-42.2328910,5.78,64332,
221.5247850,15.1317880,5.78,72208,
223.5953100,-11.8983480,5.78,72934,
237.5295600,-53.2097700,5.78,77562,
238.8849750,-60.1776470,5.78,77990,
239.3388600,-36.1853440,5.78,78142,
243.3447600,-55.5409470,5.78,79497,
253.7437650,-41.1508580,5.78,82775,
262.6958400,86.9680470,5.78,85699,
265.3176600,-46.9218300,5.78,86552,
267.8977950,-60.1640560,5.78,87393,
279.6279750,-23.5048930,5.78,91405,
286.6599750,24.2507930,5.78,93845,
308.4785100,46.6938660,5.78,101475,
313.6992450,-17.9228940,5.78,103226,
321.8117550,-21.1962100,5.78,105928,
327.8926950,19.8266820,5.78,107887,
332.6559750,11.6245390,5.78,109471,
336.2935950,-70.4316220,5.78,110668,
358.6942650,0.1093090,5.78,117887,
5.1896700,32.9111860,5.79,1657,
22.9302000,-30.2830810,5.79,7118,
33.9418350,25.7829370,5.79,10540,
39.0203550,6.8868700,5.79,12114,268 G. Cet
40.0517550,-9.4528750,5.79,12444,
48.9498750,57.1406200,5.79,15192,
53.3959650,39.8994780,5.79,16591,
56.5036050,67.2016050,5.79,17585,
68.3917950,-62.8236770,5.79,21253,
73.9589700,15.0402780,5.79,22913,
74.4526950,23.9485620,5.79,23068,
74.5391250,25.0504050,5.79,23088,
83.6865900,-73.7412770,5.79,26169,
87.5111850,9.8712180,5.79,27549,
91.5230700,-29.7586240,5.79,28899,
94.7457300,-20.9256110,5.79,30011,
100.2726750,0.4953230,5.79,31992,
111.2846550,-13.7519780,5.79,35998,
111.3552900,-25.2177670,5.79,36024,
111.9652500,-11.5568670,5.79,36251,
115.4660250,13.4804530,5.79,37508,
128.9668050,-50.9696510,5.79,42177,
131.4800850,-79.5043730,5.79,43012,
133.2000750,-38.7240860,5.79,43603,
139.8880500,-15.8346630,5.79,45743,
140.4303900,56.6992190,5.79,45915,
147.8002050,-59.4257740,5.79,48339,
157.5268800,38.9251320,5.79,51420,
160.9305300,57.1992030,5.79,52478,
167.4724650,-32.3675290,5.79,54561,
168.5076450,8.0606950,5.79,54863,
185.9364750,-38.9113810,5.79,60463,
194.9146500,-3.8119260,5.79,63414,
197.3018100,10.0224680,5.79,64179,
205.0448400,-64.5765530,5.79,66681,
234.4501650,-23.1416980,5.79,76532,
240.8306850,36.6317870,5.79,78649,
247.0602750,-37.1798810,5.79,80672,
254.8915650,-69.2681640,5.79,83150,
271.9562550,26.0973400,5.79,88817,
278.8025100,18.2034100,5.79,91118,
288.3069450,-25.9067860,5.79,94434,
292.2541200,1.9504480,5.79,95793,
298.7010450,36.9956760,5.79,97985,
310.1355000,-16.1241800,5.79,102026,
323.8234200,-3.9833050,5.79,106592,
330.4607700,52.8822530,5.79,108758,
331.9596150,21.7029260,5.79,109240,
336.0286800,-4.8370200,5.79,110578,
337.2926100,26.7631980,5.79,110992,
343.4173200,44.7491630,5.79,113048,
345.9984900,-41.4788960,5.79,113902,
0.5420850,27.0822560,5.80,171,
1.2755850,61.3139700,5.80,418,
11.4397500,-47.5519850,5.80,3583,
13.6467750,19.1884170,5.80,4267,
17.7928350,37.7241210,5.80,5550,
24.9450450,-56.1946200,5.80,,p Eridani
39.4001400,65.7453360,5.80,12239,
41.9485200,81.4484750,5.80,13055,
44.5217100,20.6687330,5.80,13834,
58.4301750,57.9751410,5.80,18217,
62.9008350,-20.3561570,5.80,19571,
77.0841300,-8.6653240,5.80,23916,
82.3486950,-3.4463940,5.80,25708,
91.3632300,-35.5136470,5.80,28855,
103.7614050,-20.4048760,5.80,33248,
106.7794950,-40.8932680,5.80,34339,
108.5452050,-3.9017790,5.80,34975,
110.7169050,55.2813920,5.80,35785,
111.2378550,51.8872580,5.80,35984,
116.0404050,-36.0625050,5.80,37710,
119.2477200,15.7902810,5.80,38848,
125.0873700,20.7477210,5.80,40866,
128.5067400,-2.1515550,5.80,42028,
134.6830350,-16.1327270,5.80,44075,
135.1906050,-60.9638280,5.80,44256,
145.2589500,-57.2595420,5.80,47498,
146.5418550,6.7085560,5.80,47943,
152.3757900,-68.6827790,5.80,49764,
154.6584150,-56.1103930,5.80,50493,
162.5752350,-8.8977630,5.80,52980,
171.2455350,11.4302920,5.80,55716,
171.6970050,-53.1599150,5.80,55849,
174.0748050,27.7813510,5.80,56601,
184.3732650,53.1913310,5.80,59920,
221.5282050,-23.1530180,5.80,72210,
222.4933200,28.6158320,5.80,72552,
235.4779800,18.4640370,5.80,76878,
244.1866050,29.1502610,5.80,79757,
263.6529000,9.5867000,5.80,85998,
282.3638550,-45.8101000,5.80,92367,
300.2013600,-45.1129180,5.80,98512,
301.0259850,17.0701730,5.80,98819,
332.2458000,-18.5195920,5.80,109332,
334.2190200,-9.0400670,5.80,110009,
339.3037050,75.3718110,5.80,111660,
343.3696050,-11.6165140,5.80,113031,
17.5810500,25.4577630,5.81,5494,
34.9760850,-55.9447960,5.81,10871,
35.7096600,41.3962970,5.81,11090,
39.1461300,7.7300260,5.81,12148,
45.7327350,-46.9750360,5.81,14187,
52.7153850,-66.4897140,5.81,16368,
57.1487700,-20.9029770,5.81,17798,
65.7736350,-24.8921570,5.81,20465,
79.5552000,73.2680710,5.81,24732,
84.6813600,-40.7073060,5.81,26545,
89.6564550,-44.0345620,5.81,28287,
101.4738300,-52.4096910,5.81,32402,
109.1327250,-38.3189280,5.81,35202,
154.3106700,23.1062200,5.81,50384,
164.9974650,-43.8071100,5.81,53762,
199.6155150,34.0983040,5.81,64927,
200.5678650,-52.1829560,5.81,65247,
204.6753150,-29.5608670,5.81,66563,
206.4037350,-26.1160090,5.81,67143,
238.0690350,55.8267130,5.81,77738,
265.4919150,72.1569110,5.81,86620,Dziban B
274.2984450,-17.3738860,5.81,89609,
276.4949400,29.8289300,5.81,90342,
290.5897650,-0.2523450,5.81,95222,
301.5573450,53.1656880,5.81,99026,
303.3649650,60.6405690,5.81,99663,
320.2701000,7.3545030,5.81,105413,
346.8116100,-50.6866810,5.81,114167,
349.9683750,42.0780440,5.81,115191,
354.3835050,44.4289940,5.81,116582,
359.8720800,33.7238780,5.81,118281,
22.8066600,70.2646040,5.82,7078,
44.5238700,-23.6060120,5.82,13835,
52.6539300,48.1035960,5.82,16340,
54.1970400,0.5877580,5.82,16846,
57.4025400,63.2969670,5.82,17891,
72.8675550,-34.9062860,5.82,22573,
91.7652900,-34.3120210,5.82,28992,
96.7672050,-58.0021160,5.82,30703,
97.8045600,-35.2588400,5.82,31072,
98.1132750,32.4548980,5.82,31173,
117.3036000,-46.8577170,5.82,38159,
127.2815400,-44.1604130,5.82,41621,
170.7839400,-56.7793550,5.82,55581,
183.7482600,-20.8442200,5.82,59728,
186.2634000,56.7778280,5.82,60584,
199.3080000,-43.9794790,5.82,64822,
201.5334900,72.3914760,5.82,65536,
209.0825550,-46.5929480,5.82,68079,
227.1481800,25.1086350,5.82,74096,
232.6683450,-16.6094640,5.82,75944,
233.5071450,-40.0664320,5.82,76207,
234.5678250,-21.0163270,5.82,76569,
240.2130600,4.4273630,5.82,78442,
261.1751250,-21.4414790,5.82,85207,
269.0766750,0.6703550,5.82,87812,
280.0016100,-7.7907990,5.82,91532,
281.2066800,-25.0109140,5.82,91974,
281.3681850,5.5001280,5.82,92027,
282.7437900,-9.7740960,5.82,92488,
285.8843850,1.8187680,5.82,93580,
292.2378450,24.7687230,5.82,95785,
305.0891850,17.7929280,5.82,100276,
339.1476900,-31.6637890,5.82,111600,
342.0460050,37.4166880,5.82,112590,
343.5290250,40.3769070,5.82,113084,
353.3314800,-77.3853270,5.82,116250,
10.5142950,66.1475920,5.83,3299,
16.0812600,61.5801840,5.83,5021,
27.5357100,22.2753380,5.83,8544,
42.1336950,18.2837900,5.83,13108,
84.2868450,26.9244730,5.83,26396,
92.8846050,24.4202530,5.83,29379,
93.4759800,-3.7413740,5.83,29575,
93.6529350,-4.5684570,5.83,29629,
110.6057850,-5.9828290,5.83,35749,
113.5662150,3.3717250,5.83,36812,
120.7673400,-32.4635480,5.83,39380,
122.7949800,-48.4619940,5.83,40077,
139.2821700,-14.5740690,5.83,45559,
139.6764900,-51.5606510,5.83,45675,
149.1478800,-33.4184960,5.83,48748,
172.2693150,61.7783680,5.83,56035,
178.9933800,56.5985600,5.83,58181,
192.1641600,60.3198220,5.83,62512,
208.4885100,-47.1281640,5.83,67861,
216.8008800,-46.1342540,5.83,70663,
219.5634000,54.0233390,5.83,71573,
225.5267850,-28.0606110,5.83,73566,
246.0451200,6.9482070,5.83,80351,
249.0466950,46.6133330,5.83,81289,
249.6095550,-43.3984260,5.83,81472,
261.6843450,48.2600650,5.83,85379,
262.8644700,-80.8591340,5.83,85760,
271.9565100,26.1012800,5.83,88818,
296.8657500,38.4076140,5.83,97376,
304.5291150,40.7320820,5.83,100069,
314.1061050,50.7285980,5.83,103359,
315.5375100,56.6696140,5.83,103810,
318.0570900,-40.2693620,5.83,104680,
319.5461400,-4.5194780,5.83,105164,
330.8293050,11.3865520,5.83,108875,
336.6768300,78.7858530,5.83,110787,
347.4893250,-42.8612920,5.83,114382,
2.5786200,-5.2485880,5.84,840,
2.6784750,-12.5798970,5.84,873,
20.8789950,-30.9456170,5.84,6502,
29.4322650,27.8043810,5.84,9132,
32.2887600,-43.5165960,5.84,10035,
38.2192800,34.5424100,5.84,11840,
39.5777250,-30.1940620,5.84,12288,
45.4838250,-9.9614070,5.84,14110,
49.3608300,-47.7516640,5.84,15305,
62.5012800,86.6261390,5.84,19454,
72.3294750,32.5881910,5.84,22407,
74.7124350,-82.4705120,5.84,23148,
76.9809900,21.7048210,5.84,23883,
107.9233500,-20.8830630,5.84,34758,
108.6748950,24.8849840,5.84,35025,
113.2907400,-24.7107310,5.84,36721,
154.1740200,25.3707050,5.84,50336,
159.7819500,37.9100000,5.84,52139,
174.0932250,-61.0524330,5.84,56606,
190.3458450,-46.1455810,5.84,61916,
194.0733150,54.0994890,5.84,63143,
198.5722950,-78.4474540,5.84,64587,
198.6804150,-48.9570220,5.84,64623,
214.3685550,15.2633800,5.84,69829,
217.8183600,-67.7171970,5.84,71002,
228.4721400,-26.1935690,5.84,74539,
234.6424950,50.4232830,5.84,76594,
239.4186000,-20.9830800,5.84,78168,
250.4394150,-33.1457590,5.84,81741,
253.6122600,-42.4788910,5.84,82716,
263.2807800,-41.1730660,5.84,85889,
268.0823400,-34.4168420,5.84,87472,
271.5308250,-8.3239560,5.84,88670,
279.8095200,-47.9097670,5.84,91461,
283.6964250,48.8594010,5.84,92822,
290.4620550,-18.3083880,5.84,95188,
291.6195300,19.8914930,5.84,95582,
292.0866600,2.9300300,5.84,95732,
303.1077900,-12.6174970,5.84,99572,
322.2490650,22.1794360,5.84,106062,
328.8791400,65.3208090,5.84,108226,
339.7191300,19.5222630,5.84,111810,
341.5424550,44.5460540,5.84,112417,
40.7479200,53.5261050,5.85,12686,
59.7183150,-5.4699470,5.85,18606,
65.1784800,-7.5924930,5.85,20271,
69.5659650,20.6847220,5.85,21604,
104.1335700,46.2739980,5.85,33377,
108.1099050,24.1285940,5.85,34819,
135.6867450,7.2982670,5.85,44406,
138.5342250,-44.1458220,5.85,45314,
138.7381950,-37.6023960,5.85,45386,
149.1082350,8.9331570,5.85,48734,
162.3518550,-59.3237930,5.85,52922,
162.4312050,-9.8526950,5.85,52948,
177.9233850,-30.8348090,5.85,57841,
183.3580800,10.2623410,5.85,59608,
205.3743750,64.8224110,5.85,66798,
223.6579800,-33.3005750,5.85,72959,
227.1633450,-42.8679210,5.85,74100,
234.3834300,54.5087330,5.85,76509,
236.9080050,55.3766270,5.85,77370,
279.7225200,-21.0518710,5.85,91438,
288.0212400,49.8557550,5.85,94336,
290.9854050,43.3881710,5.85,95352,
339.2451900,-40.5910340,5.85,111643,
345.1787550,3.0118050,5.85,113622,
348.3604350,11.0650010,5.85,114641,
358.1249700,-14.2512170,5.85,117722,
4.2876750,47.9474050,5.86,1372,
12.0373050,72.6744820,5.86,3750,
27.0455700,16.9555510,5.86,8387,
33.2541000,-21.0001370,5.86,10326,
42.9239100,46.8419390,5.86,13339,
54.6218850,-7.3918630,5.86,16989,
65.3626650,-0.0981700,5.86,20341,
70.8399750,49.9737890,5.86,21972,
75.6891450,-4.2101210,5.86,23475,
81.7721700,-40.9435100,5.86,25488,
82.8999900,-45.9253170,5.86,25887,
93.6190950,17.9063530,5.86,29616,
97.6963500,58.1626330,5.86,31039,
105.6387000,16.6744470,5.86,33937,
109.5177150,-43.9867860,5.86,35347,
112.3568250,-7.5511680,5.86,36399,
118.8809700,8.8628400,5.86,38712,
123.5994750,-45.8345220,5.86,40357,
132.5092950,-29.4629970,5.86,43370,
139.3650750,-74.7345910,5.86,45585,
142.5936900,-15.5773520,5.86,46618,
142.8876000,-35.7147500,5.86,46736,
149.5952850,72.8795090,5.86,48893,
152.8032600,37.4019000,5.86,49893,
165.0487200,-14.0833680,5.86,53778,
188.7840300,21.8813840,5.86,61420,
189.7644300,-30.4223870,5.86,61720,
214.6594050,-18.7159680,5.86,69929,
218.3748750,-52.6795220,5.86,71182,
218.3850600,-54.9986280,5.86,71184,
222.5658450,23.9118440,5.86,72567,
236.0075850,2.5151730,5.86,77052,
237.4896000,-48.9124080,5.86,77541,
242.1821700,-23.6854160,5.86,79098,
242.8238400,-41.1198030,5.86,79320,
251.8322700,42.2389180,5.86,82172,
253.3551000,-20.4155550,5.86,82621,
260.7301050,-58.0103270,5.86,85049,
269.9031750,-4.8211260,5.86,88101,
272.7731400,-41.3591130,5.86,89099,
272.8157100,-75.8915100,5.86,89115,
273.1422300,-73.6724170,5.86,89234,
287.4902250,-41.8922560,5.86,94157,
295.9378800,41.7731080,5.86,97081,
304.5058200,-21.8099600,5.86,100062,
306.3617850,-28.6632690,5.86,100738,
312.3233850,-25.7812400,5.86,102772,
343.2594450,16.8411940,5.86,112997,
353.7459750,71.6420430,5.86,116380,
357.4206600,36.4252810,5.86,117503,
0.6503550,66.0989660,5.87,207,
19.0495800,71.7438420,5.87,5926,
19.9512300,-0.5090290,5.87,6226,
30.7440300,-15.3059320,5.87,9572,
66.8698650,11.2123000,5.87,20804,
84.5046600,7.5414200,5.87,26487,
87.4729200,-22.9718720,5.87,27533,
88.8757200,-4.6165460,5.87,28011,
96.6649350,-1.5073360,5.87,30666,
99.4099800,56.8575310,5.87,31665,
102.4576500,16.2028880,5.87,32753,
109.5092400,40.8833920,5.87,35341,
110.2680600,-25.8916430,5.87,35626,
112.4988750,-52.6511570,5.87,36444,
116.5439400,-37.9336700,5.87,37915,
120.2081250,-54.1512750,5.87,39184,
120.2328000,25.3928360,5.87,39191,
142.6800900,33.6557110,5.87,46652,
162.0588150,-31.6878500,5.87,52841,
171.3879300,-37.7475750,5.87,55763,
191.6926200,-33.3154830,5.87,62360,
192.5448150,37.5169370,5.87,62641,
208.4295900,-53.3733230,5.87,67836,
214.7538300,-25.8154260,5.87,69965,
216.7795950,-65.8216460,5.87,70657,
238.6647150,-25.2437410,5.87,77909,
258.3250950,-67.1965910,5.87,84248,
264.2868750,72.4557940,5.87,86219,
266.1750300,-42.7293020,5.87,86847,
277.3987950,23.8662020,5.87,90637,
299.9472750,-9.9582380,5.87,98416,
304.0025550,45.5795250,5.87,99889,
305.9348700,37.4764490,5.87,100574,
312.6740700,-12.5449060,5.87,102891,
320.2679850,-4.5601250,5.87,105412,
333.4112250,28.6080170,5.87,109730,
4.6593750,31.5172270,5.88,1493,
7.8568050,33.5816420,5.88,2475,
9.8409450,21.2504720,5.88,3093,
13.9266600,-7.3471490,5.88,4346,
24.4793850,-82.9749950,5.88,7601,
36.5014650,-15.3412470,5.88,11348,
37.6347900,25.2350360,5.88,11670,
45.4067250,-28.0915540,5.88,14086,
61.5132300,68.6799720,5.88,19129,
64.4177850,-63.2554050,5.88,20020,
68.6583000,28.9611500,5.88,21323,
77.9389650,1.0370280,5.88,24203,
85.5581550,-22.3737150,5.88,26865,
91.3626300,-10.2425960,5.88,28854,
93.7850100,-20.2721860,5.88,29679,
94.2898650,-37.2534980,5.88,29852,
96.3189450,-0.9458830,5.88,30545,
97.5124050,46.6855540,5.88,30972,
98.0800200,4.8559990,5.88,31159,
100.1343600,71.7487860,5.88,31946,
100.9110300,3.9325280,5.88,32226,
104.2336500,46.7053520,5.88,33415,
123.4591050,56.4522460,5.88,40305,
125.7080700,-26.3482200,5.88,41074,
128.2291500,38.0163680,5.88,41935,
134.4815100,-48.5729100,5.88,44024,
142.5976500,-58.3618390,5.88,46620,
155.2641450,68.7476510,5.88,50685,
164.8788750,-16.3537010,5.88,53723,
169.1744850,49.4762500,5.88,55086,
188.0413350,-73.0010560,5.88,61181,
189.1973100,-5.8318980,5.88,61558,
191.8289100,62.7811550,5.88,62402,
200.8287300,-4.9244270,5.88,65323,
201.5691450,46.0280550,5.88,65550,
206.5565250,41.0887460,5.88,67194,
218.8811850,-41.5174360,5.88,71353,
224.7232500,-11.1440140,5.88,73310,
225.3045450,-38.0583980,5.88,73493,
227.7866550,-84.7878120,5.88,74296,
229.6088550,-0.4612340,5.88,74901,
254.9904450,-25.0921980,5.88,83176,
268.0569150,-34.7991960,5.88,87460,
278.1923100,23.6168010,5.88,90915,
278.2305600,-73.9655960,5.88,90930,
287.1076050,52.4257310,5.88,94013,
288.8535750,30.5263810,5.88,94630,
298.0500150,-19.0449910,5.88,97783,
300.4362900,24.8004230,5.88,98609,
316.5973500,71.4317970,5.88,104171,
325.7683200,-14.3997090,5.88,107232,
334.1105850,57.2202380,5.88,109972,
338.1099000,39.7797330,5.88,111259,
338.5121400,-1.5742700,5.88,111394,
340.0929900,-30.6588710,5.88,111934,
347.4359550,-28.0885720,5.88,114366,
5.1016650,30.9356140,5.89,1630,
9.1971300,15.2317250,5.89,2903,
10.1048850,-59.4546040,5.89,3170,
28.9770000,37.2777860,5.89,9001,
29.8986600,21.0585700,5.89,9307,
30.0381600,3.0970150,5.89,9353,
35.5207650,-17.6621690,5.89,11033,
36.6467250,-20.0426170,5.89,11381,
37.2020850,29.9317600,5.89,11548,
42.1912500,25.1880640,5.89,13121,
44.9161500,41.0329410,5.89,13949,
46.8292050,64.0575940,5.89,14502,
60.2031750,18.1940000,5.89,18735,
61.9975650,17.3398970,5.89,19284,
77.8299000,-2.4907820,5.89,24162,
89.2060350,11.5210580,5.89,28139,
89.6018400,1.8371080,5.89,28271,
114.1446150,5.8621710,5.89,37031,
116.1424500,-37.9429170,5.89,37752,
117.5993550,-50.5094680,5.89,38267,
125.1084600,57.7432780,5.89,40875,
125.7298650,-52.1237300,5.89,41081,
127.4427300,67.2974410,5.89,41676,
128.4311550,4.7570000,5.89,42008,
131.7334050,12.1099520,5.89,43121,
135.2854050,-68.6839160,5.89,44283,
135.3505350,32.2522960,5.89,44307,
155.7763650,33.9081450,5.89,50860,
159.5110500,-57.2563090,5.89,52043,
167.4104850,43.2077360,5.89,54537,
173.0833200,-66.9618230,5.89,56287,
178.7500800,-63.2791800,5.89,58103,
180.6572250,-69.1922880,5.89,58720,
181.0691550,21.4591530,5.89,58858,
193.4538450,-60.3762440,5.89,62931,
193.7440350,-44.1519680,5.89,63033,
200.5403700,5.1547640,5.89,65241,
207.7884000,34.6643990,5.89,67605,
213.4199550,-0.8454630,5.89,69493,
222.1585350,-36.6346970,5.89,72432,
231.5608350,-68.3091670,5.89,75565,
237.1434000,28.1567490,5.89,77442,
